59, 53, 48, 45, 27, 23, 24, 19, 4, 2
57, 49, 44, 42, 27, 23, 31, 25, 9, 4
53, 40, 35, 39, 27, 22, 31, 25, 9, 4
51, 39, 36, 40, 27, 21, 29, 25, 10, 4
51, 40, 37, 40, 28, 21, 28, 20, 11, 4
51, 40, 42, 43, 28, 22, 29, 20, 12, 7
49, 40, 42, 41, 30, 22, 29, 21, 12, 8
49, 39, 44, 41, 29, 21, 27, 21, 12, 8
49, 39, 45, 44, 29, 21, 27, 22, 11, 8
54, 47, 51, 46, 30, 20, 27, 23, 11, 8
51, 45, 51, 46, 30, 21, 27, 23, 12, 8
51, 49, 49, 45, 29, 21, 27, 23, 12, 8
52, 53, 51, 43, 29, 21, 27, 23, 12, 8
49, 52, 50, 44, 28, 20, 27, 23, 12, 8
50, 55, 51, 44, 30, 20, 27, 23, 11, 8
52, 55, 49, 43, 30, 21, 29, 23, 16, 9
53, 51, 50, 43, 29, 22, 29, 23, 15, 10
51, 51, 54, 42, 29, 21, 27, 24, 16, 10
49, 54, 53, 43, 29, 20, 27, 23, 16, 10
48, 52, 54, 43, 30, 19, 29, 26, 18, 10
51, 54, 60, 46, 30, 19, 29, 26, 18, 10
53, 58, 60, 46, 30, 20, 29, 26, 18, 10
53, 58, 60, 46, 29, 21, 30, 27, 18, 10
54, 59, 58, 48, 30, 20, 29, 27, 16, 9
54, 59, 56, 47, 30, 20, 28, 27, 16, 9
53, 57, 57, 45, 30, 20, 28, 24, 16, 9
48, 53, 51, 41, 29, 20, 28, 24, 12, 8
46, 51, 49, 42, 28, 20, 28, 25, 12, 8
46, 49, 45, 41, 25, 20, 29, 26, 15, 9
45, 49, 45, 42, 26, 20, 29, 25, 16, 9
45, 53, 51, 45, 26, 20, 27, 21, 12, 7
45, 53, 51, 45, 26, 20, 27, 20, 12, 7
45, 53, 50, 46, 27, 20, 27, 20, 12, 7
45, 53, 53, 55, 28, 20, 27, 20, 12, 7
45, 53, 53, 54, 27, 20, 27, 21, 11, 7
45, 56, 52, 55, 27, 20, 27, 21, 11, 8
47, 61, 58, 56, 27, 20, 26, 21, 11, 8
47, 60, 58, 55, 27, 19, 25, 21, 11, 8
47, 60, 57, 56, 26, 19, 25, 22, 11, 8
46, 63, 60, 58, 26, 20, 28, 25, 10, 2
47, 64, 59, 57, 25, 20, 24, 24, 8, 2
47, 66, 54, 47, 22, 20, 24, 24, 8, 2
49, 64, 53, 47, 22, 20, 24, 24, 8, 2
50, 66, 54, 47, 22, 20, 24, 24, 9, 10
50, 62, 52, 45, 22, 20, 24, 24, 10, 10
51, 61, 52, 45, 22, 18, 23, 24, 11, 10
49, 60, 44, 45, 24, 18, 23, 24, 11, 11
50, 64, 45, 46, 25, 18, 23, 24, 12, 11
51, 63, 46, 49, 25, 18, 23, 24, 12, 11
50, 61, 43, 47, 26, 20, 24, 24, 12, 11
49, 61, 41, 45, 27, 20, 24, 24, 12, 11
46, 61, 49, 51, 25, 18, 22, 18, 11, 11
46, 60, 48, 51, 24, 18, 22, 18, 10, 11
45, 64, 54, 53, 25, 20, 23, 20, 12, 12
45, 50, 43, 45, 27, 21, 22, 18, 9, 12
46, 52, 44, 45, 27, 21, 22, 18, 9, 12
47, 55, 46, 48, 27, 20, 22, 18, 9, 12
46, 54, 45, 48, 27, 20, 22, 17, 8, 17
46, 54, 45, 48, 26, 20, 22, 18, 8, 17
46, 51, 40, 39, 26, 20, 23, 19, 11, 17
47, 53, 42, 40, 25, 20, 23, 19, 11, 17
47, 49, 44, 41, 23, 20, 23, 18, 9, 17
47, 50, 44, 41, 23, 21, 25, 22, 10, 17
47, 50, 44, 40, 23, 21, 25, 22, 10, 17
46, 50, 43, 37, 21, 22, 25, 22, 10, 18
45, 52, 43, 36, 21, 21, 24, 20, 9, 18
46, 56, 48, 42, 32, 28, 35, 27, 11, 18
46, 55, 45, 41, 32, 27, 32, 29, 12, 18
46, 54, 46, 43, 35, 37, 44, 47, 22, 27
45, 54, 47, 42, 35, 37, 44, 47, 22, 27
48, 49, 47, 44, 34, 37, 46, 49, 21, 26
49, 47, 49, 48, 34, 37, 46, 47, 20, 26
49, 50, 53, 52, 35, 37, 46, 49, 23, 26
49, 45, 49, 51, 35, 37, 48, 52, 23, 23
50, 52, 55, 52, 35, 37, 48, 52, 25, 21
51, 49, 51, 49, 35, 36, 46, 51, 25, 21
52, 52, 56, 49, 36, 37, 46, 49, 25, 23
52, 51, 57, 47, 35, 37, 45, 47, 25, 23
53, 53, 59, 50, 37, 37, 44, 48, 27, 25
55, 56, 60, 50, 37, 36, 45, 50, 29, 26
58, 56, 57, 50, 37, 35, 45, 50, 30, 26
58, 56, 57, 49, 37, 36, 46, 46, 27, 20
59, 52, 54, 48, 37, 36, 46, 46, 27, 20
58, 50, 50, 44, 36, 36, 47, 50, 37, 21
58, 51, 52, 45, 36, 37, 49, 50, 37, 22
60, 52, 51, 45, 35, 36, 49, 50, 37, 23
60, 49, 51, 45, 35, 34, 50, 48, 37, 22
59, 48, 52, 45, 35, 33, 47, 46, 34, 17
58, 50, 52, 46, 33, 28, 38, 40, 30, 15
58, 50, 54, 48, 33, 35, 46, 46, 32, 18
57, 49, 52, 47, 29, 35, 46, 46, 32, 20
57, 49, 53, 47, 29, 35, 44, 43, 24, 8
57, 48, 53, 48, 30, 36, 44, 42, 23, 7
56, 47, 54, 48, 32, 37, 44, 42, 23, 7
56, 47, 53, 47, 33, 36, 47, 43, 24, 10
56, 45, 53, 49, 37, 36, 44, 44, 24, 11
57, 46, 55, 51, 37, 38, 47, 44, 25, 12
57, 50, 60, 54, 38, 38, 47, 45, 29, 13
56, 52, 60, 53, 39, 38, 48, 45, 29, 11
56, 52, 60, 52, 40, 37, 48, 45, 29, 11
56, 53, 61, 50, 40, 37, 48, 44, 31, 10
55, 54, 64, 51, 39, 38, 51, 45, 33, 14
55, 54, 59, 50, 36, 37, 52, 43, 33, 14
53, 46, 45, 39, 31, 34, 44, 42, 33, 14
53, 46, 45, 40, 32, 36, 42, 41, 32, 7
52, 44, 45, 42, 32, 36, 42, 42, 32, 7
51, 45, 45, 42, 32, 36, 43, 43, 32, 7
51, 45, 45, 42, 32, 36, 43, 42, 31, 7
52, 45, 45, 42, 33, 36, 41, 44, 32, 10
49, 43, 42, 42, 33, 36, 41, 43, 31, 10
52, 44, 43, 42, 33, 37, 41, 44, 29, 10
52, 41, 42, 41, 33, 37, 41, 44, 28, 7
54, 46, 52, 46, 31, 30, 39, 41, 26, 5
53, 47, 52, 50, 38, 38, 44, 44, 27, 6
60, 55, 58, 51, 38, 35, 43, 42, 27, 6
60, 50, 58, 50, 38, 35, 43, 42, 25, 6
57, 49, 57, 51, 41, 35, 43, 42, 26, 9
57, 52, 57, 50, 39, 34, 41, 38, 22, 8
58, 51, 52, 48, 34, 25, 24, 18, 14, 6
58, 44, 47, 42, 28, 19, 20, 22, 13, 5
61, 45, 45, 40, 28, 19, 18, 21, 13, 3
50, 23, 17, 7, 1, 0, 0, 0, 0, 0
51, 32, 26, 15, 8, 5, 0, 0, 0, 0
50, 34, 29, 16, 8, 5, 0, 0, 0, 0
49, 33, 29, 16, 9, 5, 0, 0, 0, 0
48, 34, 29, 16, 9, 5, 0, 0, 0, 0
48, 36, 29, 16, 9, 5, 0, 0, 0, 0
49, 37, 27, 16, 9, 5, 0, 0, 0, 0
55, 47, 48, 45, 30, 21, 14, 14, 8, 0
54, 48, 46, 42, 30, 24, 15, 12, 8, 0
55, 44, 35, 31, 21, 12, 6, 3, 3, 0
51, 39, 26, 28, 22, 13, 6, 3, 3, 0
51, 39, 32, 38, 32, 26, 19, 15, 7, 0
49, 43, 33, 37, 31, 23, 19, 14, 7, 0
52, 42, 30, 37, 31, 25, 18, 14, 7, 0
51, 44, 31, 36, 31, 25, 17, 15, 7, 0
51, 45, 36, 41, 36, 40, 34, 27, 16, 2
51, 44, 34, 41, 33, 39, 38, 28, 16, 7
53, 49, 36, 41, 34, 39, 40, 32, 16, 6
51, 47, 41, 42, 36, 41, 40, 32, 16, 6
51, 47, 40, 43, 38, 43, 40, 28, 16, 6
52, 47, 40, 43, 37, 43, 43, 33, 21, 5
52, 47, 39, 46, 36, 43, 46, 36, 23, 14
53, 50, 46, 46, 37, 42, 44, 37, 24, 15
55, 54, 45, 42, 30, 24, 24, 20, 12, 5
54, 54, 49, 46, 36, 43, 42, 35, 23, 16
53, 54, 49, 47, 37, 43, 42, 35, 23, 16
53, 59, 51, 48, 36, 43, 42, 36, 24, 21
53, 59, 53, 48, 36, 41, 39, 33, 21, 16
53, 58, 45, 39, 32, 33, 31, 29, 17, 14
52, 59, 45, 39, 33, 32, 32, 29, 17, 14
51, 62, 57, 45, 37, 42, 43, 38, 23, 18
53, 59, 59, 48, 38, 42, 43, 38, 23, 17
55, 60, 59, 48, 38, 42, 43, 38, 23, 16
55, 59, 62, 49, 39, 41, 43, 38, 23, 17
55, 58, 62, 49, 40, 44, 46, 43, 26, 22
55, 56, 58, 48, 41, 44, 46, 44, 26, 22
56, 57, 59, 48, 41, 44, 46, 45, 33, 29
56, 52, 51, 45, 40, 44, 46, 44, 27, 24
57, 51, 52, 45, 40, 44, 47, 47, 28, 24
57, 51, 51, 43, 41, 44, 47, 47, 29, 23
58, 60, 55, 46, 40, 44, 47, 48, 28, 23
57, 57, 53, 44, 39, 44, 46, 48, 30, 26
58, 57, 53, 45, 36, 44, 44, 47, 27, 28
58, 58, 53, 45, 36, 45, 45, 47, 30, 29
57, 55, 55, 46, 35, 45, 43, 46, 41, 33
56, 55, 55, 46, 36, 43, 42, 42, 36, 29
56, 55, 56, 47, 37, 46, 44, 46, 40, 33
57, 56, 56, 46, 32, 30, 27, 30, 28, 18
56, 54, 51, 46, 32, 29, 28, 30, 28, 19
57, 54, 50, 46, 34, 30, 32, 30, 28, 19
58, 53, 48, 46, 33, 30, 32, 33, 26, 16
58, 57, 49, 48, 34, 33, 30, 33, 26, 15
59, 55, 50, 48, 35, 33, 31, 33, 25, 14
59, 53, 49, 47, 35, 33, 31, 33, 25, 14
